11000 4
618,182,69,56
1272,617,85,266
756,184,174,86
1689,884,222,209
2918,2009,540,0
2440,1011,740,189
986,493,133,91
1777,714,389,94
1818,0,93,249
1463,551,146,231
1862,500,524,149
0,548,499,148
643,258,167,92
2501,1351,401,414
0,0,441,114
335,117,36,52
3100,1775,289,305
0,1666,371,443
2258,0,378,176
1244,386,339,98
1786,733,141,285
1642,565,230,227
1075,303,252,76
436,199,46,40
499,146,146,54
3352,1518,1257,354
2521,1341,479,201
2477,949,644,186
947,324,293,0
167,78,0,8
930,281,339,0
697,206,0,54
462,214,78,19
515,140,122,37
427,148,135,27
2059,0,304,279
649,0,108,0
0,885,714,227
3338,1643,536,551
265,106,54,14
1674,559,159,279
326,101,40,23
0,74,26,14
1423,508,343,77
1528,766,223,79
2003,874,267,355
1871,429,121,238
315,90,21,36
1007,207,60,133
0,1113,1040,208
1822,899,0,259
3091,1716,487,447
2761,999,565,407
223,90,43,28
229,0,0,23
3602,1735,1463,163
571,186,57,122
2588,1651,350,213
1119,347,283,107
186,60,37,13
933,287,246,94
398,129,44,37
0,913,478,134
1051,426,175,102
238,54,61,9
1291,405,522,73
1718,495,0,167
1448,592,454,86
1876,723,184,230
1304,449,326,0
298,85,31,18
0,559,552,73
2091,1010,383,110
830,189,43,97
573,141,124,25
985,400,237,38
340,109,106,25
361,122,111,18
3047,1822,1074,343
0,447,0,97
845,216,244,25
1642,320,598,68
3292,1785,492,130
1627,455,374,230
2903,2107,374,0
1782,863,228,167
1102,502,106,121
680,0,122,46
174,17,37,4
812,393,136,63
3185,2261,1117,170
1910,730,139,241
3322,1525,610,256
516,311,146,24
0,750,439,124
1251,496,142,142
2079,651,281,162
1555,680,206,0
1194,573,121,110
946,279,284,65
313,68,84,18
2922,1652,188,603
281,106,74,14
1517,609,494,0
556,239,70,52
2591,1400,262,363
1910,593,619,165
1229,684,285,32
2339,1134,179,469
2628,1263,378,369
0,611,286,181
2632,0,977,246
0,210,0,30
1361,684,128,148
591,186,177,37
421,124,121,29
0,1290,380,264
0,933,0,133
2499,878,515,136
0,0,353,192
547,164,155,45
124,46,25,13
2599,944,915,186
2860,1018,556,149
2745,0,315,383
2670,1338,306,265
458,197,0,25
2648,785,0,323
2463,807,878,165
3227,1961,717,250
499,128,0,33
2832,1389,221,324
3041,1526,393,202
0,1381,837,0
2661,1583,406,200
2958,1437,204,307
0,1423,202,303
400,172,147,19
1424,496,182,351
967,629,116,206
1165,588,143,171
1232,255,170,138
3238,1488,351,448
2853,1684,684,326
2483,1213,277,522
617,173,115,163
1130,444,69,153
536,212,166,25
0,155,17,109
1450,629,488,84
1376,299,244,75
1074,319,95,0
340,114,26,0
0,30,14,0
2353,1260,278,372
342,167,31,53
2011,0,247,319
719,226,199,40
2837,810,704,342
446,122,82,59
1776,769,179,176
1238,586,128,137
2521,1048,316,345
1213,380,327,74
2205,865,592,153
465,156,0,25
252,85,38,25
1400,677,0,181
876,427,87,0
3222,0,0,610
939,432,0,51
57,27,18,7
882,405,214,44
1175,0,380,272
1362,465,89,161
340,133,38,52
415,87,134,31
0,56,94,27
276,0,0,19
1101,447,254,99
2669,1700,343,284
1986,815,434,133
1888,826,0,0
1270,284,236,75
3046,1686,340,0
2208,775,370,181
1690,600,164,171
2869,1681,292,248
157,69,41,5
2820,1453,315,213
1421,520,441,182
2632,1329,958,296
2859,1563,726,442
759,166,77,0
0,1593,551,243
401,0,37,30
0,766,464,150
1078,321,285,90
903,356,321,54
1077,0,0,79
666,327,59,45
1859,0,0,125
2289,1442,836,138
756,274,145,103
445,165,102,18
270,90,0,10
137,60,23,14
0,79,47,16
1469,604,243,170
518,127,112,32
1962,475,269,230
1136,503,110,103
1766,0,491,137
2797,821,689,163
424,196,61,19
1393,722,204,170
2668,1630,219,420
2280,0,478,163
280,57,0,16
0,0,139,178
702,283,80,79
3132,1573,484,432
897,0,275,88
1026,0,198,120
618,297,92,39
3465,1887,1004,206
2529,1525,630,0
0,902,212,314
467,126,116,24
380,242,47,40
568,96,104,38
775,174,67,93
2285,841,0,136
2171,0,311,233
1439,364,574,67
0,143,94,20
1159,340,177,80
0,0,66,30
2086,778,697,152
1424,517,137,162
232,112,39,10
0,90,119,41
1801,808,631,108
3378,928,1149,428
2987,1823,914,350
1783,648,194,188
353,125,24,30
2456,471,757,105
2279,415,687,97
139,65,31,7
272,126,26,25
2401,0,0,102
431,217,97,26
792,202,59,0
2853,1700,422,488
2147,953,363,133
0,571,0,69
3539,0,1155,179
0,168,68,24
1853,0,119,255
101,18,15,7
2132,888,385,156
1529,578,187,156
2177,0,214,0
1995,883,191,201
0,719,500,99
889,319,0,101
1066,282,330,83
0,279,328,82
1141,539,123,153
0,1455,173,381
2278,1007,0,139
0,806,196,178
2709,1137,260,403
432,124,43,49
1269,370,329,0
2688,1058,940,0
3109,0,209,424
1163,468,254,19
133,33,38,2
1030,435,216,17
1870,0,198,286
339,0,43,63
1531,612,155,223
2563,941,459,0
0,152,107,19
1016,507,85,121
1578,463,380,130
2191,1138,284,198
0,119,118,23
1059,418,253,80
962,268,264,104
2661,868,1025,224
1574,347,344,85
2577,953,538,161
2636,1302,407,229
538,283,30,47
519,174,89,27
3001,1456,344,534
2590,0,238,281
2129,851,642,93
447,0,55,49
1668,721,246,46
57,0,0,2
2389,652,226,287
3134,1677,613,0
0,119,111,30
2904,672,1077,297
2419,1124,189,195
2843,1508,278,223
0,0,328,403
1125,482,339,123
851,366,262,101
274,116,77,22
2452,1461,432,169
3122,1353,0,226
1153,448,441,0
2519,602,812,127
1579,444,390,111
0,269,193,68
949,246,0,66
1347,615,346,51
2554,889,490,129
247,100,63,12
214,88,55,11
1581,803,0,235
785,242,114,77
1161,420,120,235
2515,1164,0,0
1040,371,456,0
1945,1129,337,145
1131,627,179,78
814,502,158,67
1722,485,112,340
3379,0,1383,413
2656,1519,727,450
126,61,0,6
3184,0,213,615
853,285,289,48
1376,0,293,159
262,70,50,41
1571,576,0,105
1503,555,368,102
1026,418,88,90
1704,600,310,218
255,97,43,45
1449,503,267,0
1733,760,553,139
76,19,14,3
1772,732,0,225
0,0,29,9
2945,1326,237,492
0,648,792,283
0,177,32,80
584,172,30,78
2709,914,0,247
0,700,294,157
1468,633,125,246
2516,1757,317,207
1203,558,278,61
2647,1283,742,0
1816,409,341,85
1282,658,132,122
2992,1549,299,0
1731,264,520,63
2952,1590,320,255
2741,1298,739,163
1589,600,137,218
2835,1000,354,428
0,171,70,0
0,1600,307,191
319,90,100,38
3101,0,1246,325
640,274,147,107
0,174,0,31
0,0,27,26
1207,502,349,83
1364,450,112,265
2351,1660,0,150
1456,521,269,239
130,36,8,20
2066,757,390,83
489,139,122,0
0,744,332,185
268,0,70,19
259,92,69,19
2198,685,291,0
1838,726,333,111
2427,1126,400,351
1480,0,180,171
324,152,0,7
216,117,42,10
866,335,106,49
1644,688,220,202
2646,1459,214,421
2139,914,398,203
0,210,60,27
1474,0,307,163
278,81,16,28
515,83,47,42
651,273,179,21
0,431,187,67
2598,1289,314,278
1907,0,0,212
153,0,30,16
1144,479,209,46
2975,1585,878,121
2892,1549,878,92
2747,942,869,190
1527,496,511,126
1220,0,358,64
2900,1154,265,374
351,192,41,26
1891,800,175,306
1461,480,0,105
1346,677,249,59
1745,400,627,82
1697,752,332,217
212,105,40,20
1485,647,292,197
2390,1239,758,130
0,821,357,146
1762,665,524,83
1133,0,131,0
93,20,25,12
967,341,259,47
0,17,0,0
882,324,234,0
0,1032,787,155
3083,1035,1024,0
0,250,99,0
1421,309,453,59
0,0,300,332
0,284,263,37
242,91,0,15
1019,422,0,68
1134,383,110,107
2946,1769,967,359
708,233,186,69
2610,1172,390,205
1613,0,510,72
313,137,97,19
174,73,52,10
1418,410,151,222
1105,720,115,108
1589,531,0,100
3039,1129,662,216
2267,1043,207,338
0,139,0,39
2995,1722,209,596
2320,1056,585,118
943,477,182,77
1004,0,229,59
918,202,228,80
782,164,200,71
2353,947,0,182
1326,434,381,90
1482,669,295,25
687,240,44,193
2525,937,261,395
2401,796,379,260
1650,492,376,96
1049,268,304,75
709,188,233,53
2055,919,557,113
1327,603,355,0
2998,1280,697,183
146,62,37,13
773,176,224,80
0,1443,358,341
0,957,507,119
222,84,48,10
185,71,41,8
1976,876,554,127
930,0,240,62
1046,389,314,65
2662,866,1025,203
1224,313,264,67
2338,1101,341,0
2809,1218,893,97
2793,1641,376,362
2274,1037,198,220
1898,718,259,215
1114,408,161,128
0,507,145,53
2382,798,292,324
1393,346,415,94
260,48,71,26
2912,0,666,188
1870,747,137,140
3026,957,410,500
1340,603,389,119
0,370,182,288
2490,1149,177,176
1687,823,681,220
492,123,165,20
2968,1267,606,199
995,213,66,150
0,0,259,440
3257,1552,313,445
284,102,0,30
3044,1505,712,244
2716,1461,720,167
562,168,251,18
1728,903,0,240
0,0,360,107
870,292,288,31
856,437,94,52
533,184,107,18
2795,1416,249,366
700,170,56,112
195,0,90,7
3016,2152,1090,319
1378,439,291,98
2482,1139,251,0
164,66,12,10
1277,697,80,254
1136,589,78,0
1760,411,356,182
795,332,186,52
2904,1723,422,475
480,250,96,33
1170,516,431,83
911,314,237,70
2639,825,273,356
0,85,27,8
0,1818,321,338
1083,446,306,85
1027,288,103,128
2672,689,762,195
2410,0,416,205
891,365,64,111
322,60,90,12
612,267,117,48
2095,681,264,372
608,347,66,62
2947,646,270,0
0,236,144,35
606,309,31,104
625,323,49,115
2643,1091,631,181
237,96,24,21
875,390,93,104
49,21,16,1
864,157,234,30
2487,913,168,295
2842,1578,299,294
2045,626,273,0
0,0,548,103
2037,1062,195,0
138,63,27,5
1888,0,697,248
2501,1453,440,268
2816,1564,587,144
552,159,95,29
1451,634,126,148
1094,400,293,71
0,296,193,47
700,239,218,33
856,361,240,63
1626,617,526,68
1682,569,296,347
0,490,361,119
1219,471,221,50
949,321,0,0
2940,0,695,0
0,248,0,36
61,0,16,6
2539,1005,270,337
1165,463,329,49
2687,1323,293,403
174,84,39,19
2598,843,273,473
598,253,112,27
215,98,40,7
1048,480,217,92
0,240,100,49
592,0,0,43
2705,1895,454,238
1913,604,475,83
0,207,178,26
1665,744,201,170
609,340,61,74
1639,634,293,124
918,0,177,46
1306,527,178,68
2232,935,0,242
289,157,59,25
2913,0,0,400
945,361,261,0
1481,1006,154,93
3364,1942,0,158
1021,513,280,0
0,975,239,598
1568,518,124,386
1223,457,115,212
1825,489,143,403
2302,0,693,166
2453,1176,253,253
2224,1119,210,313
0,152,39,42
28,21,5,5
317,0,34,37
2507,1765,696,177
1033,255,229,85
1059,565,186,55
1196,559,141,91
1652,0,611,104
597,0,211,26
1055,296,400,78
1738,732,266,163
2847,1400,828,195
2023,494,666,92
1239,435,284,48
877,0,194,46
2709,1042,604,189
1505,524,587,208
277,65,51,6
2936,1705,879,0
0,2075,582,260
480,174,47,39
0,325,209,39
1513,852,494,62
908,384,199,53
1165,502,92,0
555,159,154,31
2446,1616,745,214
562,177,63,0
765,326,47,154
1849,836,299,263
552,224,47,56
1025,0,0,33
496,171,73,23
450,131,87,0
